OBJECTID,Stop_Number,Stop_Name,Sub_Region,Municipality,Avg_Daily_Boardings__Monday_Friday,Avg_Daily_Boardings__Saturday,Avg_Daily_Boardings__Sunday_Holiday,Avg_Daily_Alightings__Monday_Friday,Avg_Daily_Alightings__Saturday,Avg_Daily_Alightings__Sunday_Holiday,Stop_Longitude,Stop_Latitude,Route_Connections,Data_Time_Period,Data_Suppression_Note,Line_Number2,x,y
3277,52589,SB WILLINGDON AVE AT WILDWOOD CRES,Burnaby/New Westminster,Burnaby,19,22,29,9,0,10,-123.003479,49.239901,110; 125; 130,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,110,-13692686.308477372,6315666.941533334
3278,52590,SB WILLINGDON AVE AT PRICE CRES,Burnaby/New Westminster,Burnaby,11,10,8,0,0,0,-123.003467,49.238369,110; 125; 130,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,110,-13692685.011871837,6315405.726480974
3279,52592,EB BOND ST AT WILLINGDON AVE,Burnaby/New Westminster,Burnaby,5,0,0,10,9,11,-123.002807,49.235328,110,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,110,-13692611.587908056,6314887.3674300425
3280,52593,EB BOND ST AT ELSOM AVE,Burnaby/New Westminster,Burnaby,18,11,9,0,0,0,-123.000601,49.235346,110,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,110,-13692366.007734602,6314890.423282115
3281,52594,EB BOND ST AT SUSSEX AVE,Burnaby/New Westminster,Burnaby,28,17,15,7,0,0,-122.997427,49.235351,110,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,110,-13692012.703431502,6314891.3281319495
3282,52595,SB NELSON AVE AT BUXTON ST,Burnaby/New Westminster,Burnaby,38,26,25,8,0,0,-122.994314,49.234098,110,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,110,-13691666.175564038,6314677.634150805
3283,52596,SB NELSON AVE AT SHEPHERD ST,Burnaby/New Westminster,Burnaby,23,18,14,10,0,0,-122.994302,49.232189,110,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,110,-13691664.829848267,6314352.14467779
3284,52597,SB NELSON AVE AT GRANGE ST,Burnaby/New Westminster,Burnaby,18,19,9,23,9,0,-122.994316,49.2291,110; 144,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,110,-13691666.29735904,6313825.631143708
3285,52598,SB NELSON AVE AT HAZEL ST,Burnaby/New Westminster,Burnaby,40,24,13,70,33,28,-122.994345,49.227594,110; 144,Fall 2018,,110,-13691669.548706427,6313568.94253673
3286,52599,WB BENNETT ST AT NELSON AVE,Burnaby/New Westminster,Burnaby,23,15,11,77,67,36,-122.995659,49.225276,110; 144,Fall 2018,,110,-13691815.864025388,6313173.841578999
3287,52600,SB BONSOR AVE AT BENNETT ST,Burnaby/New Westminster,Burnaby,7,0,0,18,15,12,-122.997189,49.224817,110; 144,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,110,-13691986.168191295,6313095.546644454
3288,52601,WB CENTRAL BLVD AT BONSOR AVE,Burnaby/New Westminster,Burnaby,0,0,0,18,18,8,-122.99906,49.223785,110; 144,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,110,-13692194.393070221,6312919.59274137
3289,52602,WB CENTRAL BLVD AT 4500 BLOCK,Burnaby/New Westminster,Burnaby,0,0,0,56,57,44,-123.000438,49.224507,110; 144,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,110,-13692347.871469771,6313042.669418859
3290,52692,METROTOWN STN BAY 1,Burnaby/New Westminster,Burnaby,113,91,94,407,272,231,-123.003299,49.226277,019; 110; 112; 116; 119; 130; 144; 430,Fall 2018,,110,-13692666.324480753,6313344.376110101
3291,52716,BURNABY CITY HALL,Burnaby/New Westminster,Burnaby,123,31,13,95,33,20,-122.973407,49.243262,110; 123; 133; 144,Fall 2018,,110,-13689338.762477256,6316240.034330755
3292,52782,SB DEER LAKE PARKWAY AT CANADA WAY--,Burnaby/New Westminster,Burnaby,31,21,10,47,16,7,-122.97466,49.244975,110; 133; 144,Fall 2018,,110,-13689478.20729697,6316532.119906899
3293,52852,EB EASTLAKE DR AT PRODUCTION WAY,Burnaby/New Westminster,Burnaby,12,6,0,16,0,0,-122.916163,49.257677,110,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,110,-13682966.349751558,6318698.352929094
3294,52853,SB EASTLAKE DR AT CENTAURUS DR,Burnaby/New Westminster,Burnaby,17,8,6,91,17,14,-122.910285,49.256481,110,Fall 2018,,110,-13682312.030645708,6318494.475086824
3295,52854,EB BEAVERBROOK DR AT EASTLAKE DR,Burnaby/New Westminster,Burnaby,85,15,15,55,27,13,-122.909082,49.255052,110,Fall 2018,,110,-13682178.1695417,6318250.663277128
3296,52855,EB BEAVERBROOK DR AT CENTAURUS DR,Burnaby/New Westminster,Burnaby,47,36,24,60,30,25,-122.906297,49.255732,110,Fall 2018,,110,-13681868.082224032,6318366.568647872
3297,52856,EB BEAVERBROOK DR AT NOEL DR,Burnaby/New Westminster,Burnaby,25,19,14,42,19,16,-122.903598,49.254811,110,Fall 2018,,110,-13681567.665067244,6318209.631671492
3298,52857,EB CAMERON ST AT BEAVERBROOK DR,Burnaby/New Westminster,Burnaby,17,9,6,19,13,9,-122.901462,49.253412,110,Fall 2018,,110,-13681329.931791456,6317970.958473228
3299,52858,EB CAMERON ST AT BARTLETT COURT,Burnaby/New Westminster,Burnaby,20,17,9,64,38,32,-122.898292,49.253396,110,Fall 2018,,110,-13680976.996243881,6317968.262400985
3300,52859,EB CAMERON ST AT MORREY COURT,Burnaby/New Westminster,Burnaby,6,0,6,31,21,24,-122.89576,49.253366,110,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,110,-13680695.15987554,6317963.1647840375
3301,52861,NB NORTH RD AT AUSTIN AVE,Northeast Sector,Coquitlam,22,13,8,15,0,0,-122.892697,49.250068,110; 156; 180; N9,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,110,-13680354.142346822,6317400.744623429
3302,52862,WB CAMERON ST AT NORTH RD,Burnaby/New Westminster,Burnaby,63,37,33,26,14,28,-122.894241,49.253503,110,Fall 2018,,110,-13680526.038980603,6317986.410613463
3303,52863,WB CAMERON ST AT MORREY COURT,Burnaby/New Westminster,Burnaby,25,22,16,9,8,7,-122.8967,49.253498,110,Fall 2018,,110,-13680799.801022092,6317985.555064932
3304,52864,WB CAMERON ST AT BARTLETT COURT,Burnaby/New Westminster,Burnaby,45,32,25,25,16,7,-122.899001,49.25352,110,Fall 2018,,110,-13681055.912800884,6317989.413552534
3305,52865,NB BEAVERBROOK DR AT CAMERON ST,Burnaby/New Westminster,Burnaby,72,33,21,25,19,13,-122.902754,49.254308,110,Fall 2018,,110,-13681473.671275198,6318123.6979318
3306,52866,WB BEAVERBROOK DR AT CENTAURUS DR,Burnaby/New Westminster,Burnaby,102,45,31,55,38,26,-122.905734,49.25596,110,Fall 2018,,110,-13681805.494089918,6318405.46538312
3307,52867,NB EASTLAKE DR AT BEAVERBROOK DR,Burnaby/New Westminster,Burnaby,137,20,16,78,7,0,-122.909668,49.255374,110; 136,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,110,-13682243.350706717,6318305.649796776
3308,52868,NB EASTLAKE DR AT CENTAURUS DR,Burnaby/New Westminster,Burnaby,75,30,14,15,10,6,-122.910536,49.256986,110; 136,Fall 2018,,110,-13682339.978443049,6318580.556769827
3309,53212,SB NORTH RD AT CAMERON ST,Burnaby/New Westminster,Burnaby,55,26,31,102,76,69,-122.893126,49.252969,110; 156; 180; N9,Fall 2018,,110,-13680401.977959916,6317895.348241347
3310,53214,SB NORTH RD AT AUSTIN RD,Burnaby/New Westminster,Burnaby,0,0,0,40,18,18,-122.893,49.248477,110; 156; 180; N9,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,110,-13680387.874071408,6317129.347672653
3311,58109,EB DEER LAKE PARKWAY AT WILLINGDON AV,Burnaby/New Westminster,Burnaby,46,9,8,81,14,10,-123.002605,49.242827,110,Fall 2018,,110,-13692589.111946467,6316165.929629731
3312,58191,NB NORTH RD AT GATINEAU PL,Northeast Sector,Coquitlam,34,16,20,0,0,0,-122.892661,49.248513,110; 152; 156; 180; N9,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,110,-13680350.147535844,6317135.494376184
3313,58317,WB GILPIN ST AT CEDARWOOD ST,Burnaby/New Westminster,Burnaby,30,16,14,7,6,0,-122.977443,49.241865,110,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,110,-13689788.03634454,6316001.903733111
3314,58318,EB GILPIN ST AT CEDARWOOD ST,Burnaby/New Westminster,Burnaby,5,0,0,19,20,15,-122.976908,49.241748,110,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,110,-13689728.48558665,6315981.982068931
3315,58352,SB PRODUCTION WAY AT EASTLAKE DR,Burnaby/New Westminster,Burnaby,10,0,0,11,6,0,-122.916944,49.257296,110; 136,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,110,-13683053.339837842,6318633.484553984
3316,58430,LOUGHEED STN BAY 6,Burnaby/New Westminster,Burnaby,0,0,0,136,63,63,-122.894766,49.247428,101; 109; 110; 136; 152; 156; 157; 180; 555,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,110,-13680584.434229188,6316950.476850442
3317,58437,LOUGHEED STN BAY 3,Burnaby/New Westminster,Burnaby,165,81,88,0,0,0,-122.894945,49.247609,110,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,110,-13680604.373422682,6316981.365986991
3318,58440,SPERLING STN BAY 3,Burnaby/New Westminster,Burnaby,321,161,130,284,141,125,-122.963937,49.258754,110,Fall 2018,,110,-13688284.548733104,6318882.009894624
3319,58511,WB WINSTON ST AT BAINBRIDGE AVE,Burnaby/New Westminster,Burnaby,25,9,8,15,0,0,-122.956525,49.25166,110,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,110,-13687459.454211384,6317672.088325475
3320,58718,NB KENSINGTON AVE AT JOE SAKIC WAY,Burnaby/New Westminster,Burnaby,32,16,9,16,10,9,-122.966403,49.253861,110; 144,Fall 2018,,110,-13688559.086015582,6318047.524572714
3321,58719,SB KENSINGTON AVE AT JOE SAKIC WAY,Burnaby/New Westminster,Burnaby,15,11,9,44,30,16,-122.966682,49.253068,110; 144,Fall 2018,,110,-13688590.119596867,6317912.377500205
3322,58720,EB SPROTT ST AT KENSINGTON AVE,Burnaby/New Westminster,Burnaby,0,0,0,13,17,12,-122.967763,49.249864,110; 144,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,110,-13688710.489761142,6317365.859063221
3323,58988,WB KINGSWAY AT NELSON AVE,Burnaby/New Westminster,Burnaby,0,0,0,0,0,0,-122.995118,49.227163,110; 112; 119; 144; N19,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,110,-13691755.618525708,6313495.422783055
3324,59315,PRODUCTION STATION BAY 2,Burnaby/New Westminster,Burnaby,241,128,91,324,121,85,-122.918198,49.253798,110; 136; N9,Fall 2018,,110,-13683192.901239,6318036.853551501
3325,59316,PRODUCTION STATION BAY 3,Burnaby/New Westminster,Burnaby,217,97,78,226,103,68,-122.918229,49.254032,110; 136,Fall 2018,,110,-13683196.369079517,6318076.665099686
3326,60212,METROTOWN STN BAY 12,Burnaby/New Westminster,Burnaby,0,0,0,15,0,0,-123.00348,49.22572,110; 116; 144,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,110,-13692683.272652917,6313246.283645157
3327,60214,METROTOWN STATION BAY 13,Burnaby/New Westminster,Burnaby,392,259,220,10,0,12,-123.002091,49.225091,110,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,110,-13692531.804126443,6313142.298411684
3328,60859,WB MOSCROP ST AT WILLINGDON AVE,Burnaby/New Westminster,Burnaby,8,0,0,0,0,0,-123.00393,49.243038,110,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,110,-13692736.623116238,6316201.910726825
3329,51156,EB KINGSWAY AT BOUNDARY RD,Burnaby/New Westminster,Burnaby,0,0,0,0,0,0,-123.022286,49.232257,019; 112; N19,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,112,-13694779.949186211,6314363.721266614
3330,51157,EB KINGSWAY AT SMITH AVE,Burnaby/New Westminster,Burnaby,0,0,0,0,0,0,-123.018383,49.232578,019; 112; N19,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,112,-13694345.518436046,6314418.583503221
3331,51158,EB KINGSWAY AT INMAN AVE,Burnaby/New Westminster,Burnaby,0,0,0,0,0,0,-123.015229,49.232758,019; 112; N19,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,112,-13693994.345606415,6314449.225644163
3332,51159,EB KINGSWAY AT PATTERSON AVE,Burnaby/New Westminster,Burnaby,0,0,0,0,0,0,-123.012252,49.232443,019; 112; N19,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,112,-13693662.92780534,6314395.463972821
3333,51160,EB KINGSWAY AT OLIVE AVE,Burnaby/New Westminster,Burnaby,0,0,0,0,0,0,-123.00953,49.231667,019; 112; N19,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,112,-13693359.943560371,6314263.2449945025
3334,51161,EB KINGSWAY AT WILSON AVE,Burnaby/New Westminster,Burnaby,0,0,0,0,0,0,-123.007485,49.230995,019; 112; N19,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,112,-13693132.312140618,6314148.609160559
3335,52169,SB 12 ST AT 6 AVE,Burnaby/New Westminster,New Westminster,143,104,66,77,46,24,-122.930196,49.207236,112,Fall 2018,,112,-13684528.48036896,6310099.346061481
3336,52170,SB 12 ST AT 5 AVE,Burnaby/New Westminster,New Westminster,199,154,83,83,68,52,-122.9285,49.205909,112,Fall 2018,,112,-13684339.691041969,6309873.2124372
3337,52171,SB 12 ST AT 4 AVE,Burnaby/New Westminster,New Westminster,110,72,46,24,17,13,-122.926726,49.204496,112,Fall 2018,,112,-13684142.228673873,6309632.608856979
3338,52173,SB 12 ST AT QUEENS AVE,Burnaby/New Westminster,New Westminster,44,26,12,32,25,14,-122.923185,49.20182,112,Fall 2018,,112,-13683748.088438839,6309176.631408348
3339,52176,WB COLUMBIA ST AT 10 ST,Burnaby/New Westminster,New Westminster,29,21,0,0,0,0,-122.916234,49.20022,112,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,112,-13682974.306684347,6308904.028489389
3340,52177,WB COLUMBIA ST AT ROYAL AVE,Burnaby/New Westminster,New Westminster,41,26,17,6,5,0,-122.919036,49.200396,112,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,112,-13683286.187949816,6308934.094470449
3341,52390,METROTOWN STN BAY 7,Burnaby/New Westminster,Burnaby,0,0,0,0,0,0,-123.003117,49.226075,112; 119,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,112,-13692646.01785961,6313310.01611033
3342,52393,EB KINGSWAY AT SUSSEX AVE,Burnaby/New Westminster,Burnaby,0,0,0,0,0,0,-122.998248,49.227881,112; 119; N19,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,112,-13692104.042492991,6313617.771243673
3343,52394,EB KINGSWAY AT NELSON AVE,Burnaby/New Westminster,Burnaby,0,0,0,0,0,0,-122.993821,49.226457,112; 119; N19,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,112,-13691611.273935327,6313375.05259904
3344,52395,EB KINGSWAY AT MARLBOROUGH AVE,Burnaby/New Westminster,Burnaby,0,0,0,0,0,0,-122.991139,49.225628,112; 119; N19,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,112,-13691312.62807807,6313233.769586568
3345,52396,EB KINGSWAY AT ROYAL OAK AVE,Burnaby/New Westminster,Burnaby,0,0,0,0,0,0,-122.988392,49.224712,112; 119; N19,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,112,-13691006.89910782,6313077.636996964
3346,52397,EB KINGSWAY AT GRIMMER ST,Burnaby/New Westminster,Burnaby,0,0,0,0,0,0,-122.984101,49.223354,112; 119; N19,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,112,-13690529.202489266,6312846.248902912
3347,52398,EB KINGSWAY AT MERRITT AVE,Burnaby/New Westminster,Burnaby,0,0,0,0,0,0,-122.980611,49.222233,112; 119; N19,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,112,-13690140.717220198,6312655.093385684
3348,52400,EB KINGSWAY AT WALTHAM AVE,Burnaby/New Westminster,Burnaby,0,0,0,0,0,0,-122.975658,49.220689,112; 119; N19,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,112,-13689589.305225452,6312391.908565606
3349,52401,EB KINGSWAY AT GILLEY AVE,Burnaby/New Westminster,Burnaby,0,0,0,0,0,0,-122.97143,49.219703,112; 119; N19,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,112,-13689118.636157367,6312223.967400862
3350,52402,EB KINGSWAY AT ARCOLA ST,Burnaby/New Westminster,Burnaby,0,0,0,0,0,0,-122.96752,49.218855,112; 119; N19,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,112,-13688683.436118307,6312079.314827416
3351,52403,EB KINGSWAY AT SPERLING AVE,Burnaby/New Westminster,Burnaby,0,0,0,0,0,0,-122.964089,49.218308,112; 119; N19,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,112,-13688301.490381902,6311986.232875793
3352,52404,EB KINGSWAY AT SALISBURY AVE,Burnaby/New Westminster,Burnaby,0,0,0,0,0,0,-122.957133,49.21835,112; 119; N19,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,112,-13687527.095989166,6311993.348306124
3353,52405,EB KINGSWAY AT HALL AVE,Burnaby/New Westminster,Burnaby,0,0,0,0,0,0,-122.953325,49.218273,112; 119; 133; N19,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,112,-13687103.254706291,6311980.133486275
3354,52454,WB KINGSWAY AT WALKER AVE,Burnaby/New Westminster,Burnaby,0,0,0,0,0,0,-122.953152,49.21848,112; 119; 133; N19,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,112,-13687083.97964138,6312015.438253797
3355,52455,WB KINGSWAY AT SALISBURY AVE,Burnaby/New Westminster,Burnaby,0,0,0,0,0,0,-122.957951,49.218535,112; 119; N19,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,112,-13687618.211907664,6312024.784060004
3356,52456,WB KINGSWAY AT GRIFFITHS AVE,Burnaby/New Westminster,Burnaby,0,0,0,0,0,0,-122.961424,49.21854,112; 119; N19,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,112,-13688004.806114083,6312025.688082725
3357,52457,WB KINGSWAY AT SPERLING AVE,Burnaby/New Westminster,Burnaby,0,0,0,0,0,0,-122.96522,49.218571,112; 119; N19,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,112,-13688427.363034813,6312030.91109029
3358,52458,WB KINGSWAY AT ARCOLA ST,Burnaby/New Westminster,Burnaby,0,0,0,0,0,0,-122.96918,49.219403,112; 119; N19,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,112,-13688868.247087616,6312172.742243533
3359,52459,WB KINGSWAY AT GILLEY AVE,Burnaby/New Westminster,Burnaby,0,0,0,0,0,0,-122.971478,49.219902,112; 119; N19,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,112,-13689123.986984715,6312257.848342126
3360,52460,WB KINGSWAY AT WALTHAM AVE,Burnaby/New Westminster,Burnaby,0,0,0,0,0,0,-122.975623,49.220877,112; 119; N19,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,112,-13689585.399766775,6312423.935650229
3361,52461,WB KINGSWAY AT IMPERIAL ST,Burnaby/New Westminster,Burnaby,0,0,0,0,0,0,-122.979991,49.222234,112; 119; N19,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,112,-13690071.720882796,6312655.285426243
3362,52462,WB KINGSWAY AT ELGIN AVE,Burnaby/New Westminster,Burnaby,0,0,0,0,0,0,-122.983473,49.223353,112; 119; N19,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,112,-13690459.336342916,6312845.970191528
3363,52463,WB KINGSWAY AT DENBIGH AVE,Burnaby/New Westminster,Burnaby,0,0,0,0,0,0,-122.985508,49.224004,112; 119; N19,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,112,-13690685.834546003,6312956.970227726
3364,52464,WB KINGSWAY AT ROYAL OAK AVE,Burnaby/New Westminster,Burnaby,0,0,0,0,0,0,-122.989612,49.22532,112; 119; N19,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,112,-13691142.745550873,6313181.3625426125
3365,52466,WB KINGSWAY AT MCMURRAY AVE,Burnaby/New Westminster,Burnaby,0,0,0,0,0,0,-122.996794,49.227685,110; 112; 119; 144; N19,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,112,-13691942.20093711,6313584.4803785365
3366,52467,WB KINGSWAY AT SUSSEX AVE,Burnaby/New Westminster,Burnaby,0,0,0,0,0,0,-122.999701,49.228641,110; 112; 119; 144; N19,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,112,-13692265.83603593,6313747.44702944
3367,52468,SB MCKAY AVE AT KINGSWAY,Burnaby/New Westminster,Burnaby,0,0,0,0,0,0,-123.003381,49.229088,110; 112; 119; 144,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,112,-13692675.461166153,6313823.545650924
3368,52469,SB MCKAY AVE AT KINGSBOROUGH ST,Burnaby/New Westminster,Burnaby,0,0,0,0,0,0,-123.005015,49.227578,110; 112; 119; 144,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,112,-13692857.365575928,6313566.246564683
3369,52514,WB BERESFORD ST AT WILLINGDON AVE,Burnaby/New Westminster,Burnaby,0,0,0,0,0,0,-123.00874,49.227715,112; 125; 129,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,112,-13693272.049002407,6313589.581817767
3370,52515,PATTERSON STN BAY 1,Burnaby/New Westminster,Burnaby,0,0,0,0,0,0,-123.012448,49.229426,112; 129,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,112,-13693684.814717624,6313881.261709978
3371,52516,NB PATTERSON AVE AT KINGSWAY,Burnaby/New Westminster,Burnaby,0,0,0,0,0,0,-123.01255,49.232043,112; 129,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,112,-13693696.128159286,6314327.251321787
