,stop_id,name,region,manicipality,avg_daily_boarding_mf,avg_daily_boarding_sat,avg_daily_boarding_sun,longitude,latitude
19735,60955.0,NB BONNYMUIR DR AT GLENMORE DR,North Shore,West Vancouver,28,0,0,-123.12356000000001,49.359874
19736,60956.0,FLAGSTOP NB BONNYMUIR DR AT UNIT BLOC,North Shore,West Vancouver,0,0,0,-123.122854,49.363335
19737,60957.0,FLAGSTOP WB SAINT ANDREWS RD AT BONNY,North Shore,West Vancouver,0,0,0,-123.126131,49.363417
19738,60958.0,FLAGSTOP SB SAINT ANDREWS RD AT 500 B,North Shore,West Vancouver,8,0,0,-123.12873799999998,49.361843
19739,60959.0,FLAGSTOP SB SAINT ANDREWS RD AT 600 B,North Shore,West Vancouver,0,0,0,-123.13043600000002,49.358244
19740,60960.0,FLAGSTOP SB SAINT ANDREWS RD AT 700 B,North Shore,West Vancouver,0,0,0,-123.132189,49.355619
19741,60961.0,FLAGSTOP SB SAINT ANDREWS RD AT 800 B,North Shore,West Vancouver,14,0,0,-123.13289499999999,49.354424
19742,60962.0,FLAGSTOP EB KENWOOD RD AT ROBIN HOOD ,North Shore,West Vancouver,0,0,0,-123.13043,49.354856
19743,60963.0,FLAGSTOP SB ROBIN HOOD RD AT KING GEO,North Shore,West Vancouver,0,0,0,-123.130573,49.352408000000004
19744,60964.0,NB ROBIN HOOD RD AT KENWOOD RD,North Shore,West Vancouver,0,12,0,-123.129769,49.354791999999996
19745,60968.0,NB EYREMOUNT DR AT GROVELAND RD,North Shore,West Vancouver,0,0,0,-123.13938,49.351834999999994
19746,61566.0,EB MARINE DR OFFRAMP AT LIONS GATE BR,North Shore,West Vancouver,0,0,0,-123.12953700000001,49.325824
19747,61772.0,WB MARINE DR AT PARK ROYAL UNLOADING ,North Shore,West Vancouver,7,0,0,-123.13830800000001,49.327125
19748,61782.0,EB MARINE DR AT PARK ROYAL SOUTH-,North Shore,West Vancouver,211,175,155,-123.138645,49.326832
19749,51752.0,NB LILLOOET RD AT 1000 BLOCK,North Shore,North Vancouver - District,0,0,0,-123.023902,49.315778
19750,51755.0,SB LILLOOET RD AT PURCELL WAY,North Shore,North Vancouver - District,87,16,14,-123.024083,49.317205
19751,51756.0,SB LILLOOET RD AT MT SEYMOUR PARKWAY,North Shore,North Vancouver - District,57,40,29,-123.025195,49.312987
19752,53963.0,WB E KEITH RD AT MOUNTAIN HWY,North Shore,North Vancouver - District,42,15,14,-123.037247,49.313332
19753,53964.0,NB MOUNTAIN HWY AT ARBORLYNN DR,North Shore,North Vancouver - District,18,9,9,-123.036123,49.317811999999996
19754,53965.0,NB MOUNTAIN HWY AT E 15 ST,North Shore,North Vancouver - District,16,18,6,-123.03833700000001,49.322019
19755,53966.0,NB MOUNTAIN HWY AT E 18 ST,North Shore,North Vancouver - District,14,7,0,-123.038205,49.325384
19756,53967.0,NB MOUNTAIN HWY AT E 20 ST,North Shore,North Vancouver - District,26,15,13,-123.03810800000001,49.327475
19757,53968.0,NB MOUNTAIN HWY AT E 24 ST,North Shore,North Vancouver - District,19,17,10,-123.037917,49.330731
19758,53970.0,NB E GRAND BLVD AT E 19 ST,North Shore,North Vancouver - City,32,7,0,-123.05609399999999,49.326339000000004
19759,53971.0,EB LYNN VALLEY RD AT MORGAN RD,North Shore,North Vancouver - District,0,0,0,-123.052342,49.329435
19760,53972.0,EB LYNN VALLEY RD AT WILLIAM AVE,North Shore,North Vancouver - District,14,0,0,-123.050063,49.330612
19761,53973.0,EB LYNN VALLEY RD AT MOLLIE NYE WAY,North Shore,North Vancouver - District,13,0,6,-123.04723999999999,49.332125
19762,53974.0,EB LYNN VALLEY RD AT E 27 ST,North Shore,North Vancouver - District,17,0,0,-123.043347,49.334202000000005
19763,53975.0,EB LYNN VALLEY RD AT E 29 ST,North Shore,North Vancouver - District,22,6,0,-123.040995,49.335452000000004
19764,54004.0,SB MOUNTAIN HWY AT E 27 ST,North Shore,North Vancouver - District,17,8,7,-123.03796899999999,49.333878999999996
19765,54005.0,SB MOUNTAIN HWY AT EMERY PL,North Shore,North Vancouver - District,11,0,0,-123.038147,49.330104999999996
19766,54006.0,SB MOUNTAIN HWY AT KIRKSTONE RD,North Shore,North Vancouver - District,12,0,0,-123.038326,49.326875
19767,54007.0,SB MOUNTAIN HWY AT E 17 ST,North Shore,North Vancouver - District,9,0,0,-123.03846499999999,49.323482
19768,54008.0,SB MOUNTAIN HWY AT E 15 ST,North Shore,North Vancouver - District,5,0,0,-123.03856599999999,49.321387
19769,54009.0,SB MOUNTAIN HWY AT ARBORLYNN DR,North Shore,North Vancouver - District,0,0,0,-123.036309,49.317811
19770,54011.0,EB E KEITH RD AT MOUNTAIN HWY,North Shore,North Vancouver - District,13,0,0,-123.037449,49.313198
19771,54012.0,WB LYNN VALLEY RD AT ROSS RD,North Shore,North Vancouver - District,104,70,57,-123.040725,49.335827
19772,54013.0,WB LYNN VALLEY RD AT E 29 ST,North Shore,North Vancouver - District,28,16,12,-123.04216100000001,49.335058000000004
19773,54014.0,WB LYNN VALLEY RD AT FROMME RD,North Shore,North Vancouver - District,71,54,34,-123.04431699999999,49.333907
19774,54015.0,WB LYNN VALLEY RD AT MOLLIE NYE WAY,North Shore,North Vancouver - District,33,23,10,-123.04800300000001,49.331956
19775,54016.0,WB LYNN VALLEY RD AT WILLIAM AVE,North Shore,North Vancouver - District,26,24,13,-123.05027700000001,49.330746999999995
19776,54017.0,SB BOULEVARD CRES AT SUTHERLAND AVE,North Shore,North Vancouver - City,13,10,8,-123.054317,49.328615
19777,54018.0,SB E GRAND BLVD AT E 19 ST,North Shore,North Vancouver - City,67,16,7,-123.056353,49.325776
19778,54019.0,SB E GRAND BLVD AT E 17 ST,North Shore,North Vancouver - City,13,6,0,-123.05640600000001,49.323724
19779,54147.0,EB E 15 ST AT LONSDALE AVE,North Shore,North Vancouver - City,219,88,68,-123.07163899999999,49.321996
19780,54179.0,EB E 15 ST AT E GRAND BLVD,North Shore,North Vancouver - City,53,23,21,-123.05668999999999,49.321838
19781,54180.0,NB E GRAND BLVD AT E 17 ST,North Shore,North Vancouver - City,8,0,0,-123.05618500000001,49.324232
19782,54182.0,WB LYNN VALLEY RD AT MOUNTAIN HWY,North Shore,North Vancouver - District,179,106,57,-123.03873300000001,49.336899
19783,54349.0,WB E 15 ST AT SAINT GEORGES AVE,North Shore,North Vancouver - City,87,49,48,-123.06960600000001,49.322121
19784,54378.0,WB MARINE DR AT BEWICKE AVE,North Shore,North Vancouver - City,44,23,16,-123.092706,49.320609999999995
19785,54380.0,WB MARINE DR AT FELL AVE,North Shore,North Vancouver - City,34,19,15,-123.09526399999999,49.321509999999996
19786,54381.0,WB MARINE DR AT HANES AVE,North Shore,North Vancouver - City,36,33,21,-123.09742299999999,49.322272999999996
19787,54382.0,WB MARINE DR AT HAMILTON AVE,North Shore,North Vancouver - City,65,58,37,-123.0996,49.323076
19788,54407.0,EB MARINE DR AT HAMILTON AVE,North Shore,North Vancouver - City,212,111,97,-123.09903899999999,49.322589
19789,54408.0,EB MARINE DR AT FELL AVE,North Shore,North Vancouver - City,77,40,28,-123.094959,49.321178
19790,54411.0,EB MARINE DR AT PARK ROYAL SOUTH--,North Shore,West Vancouver,455,387,304,-123.13825,49.326848999999996
19791,54413.0,EB MARINE DR AT CAPILANO RD,North Shore,North Vancouver - District,113,69,44,-123.121834,49.323943
19792,54414.0,EB MARINE DR AT TATLOW AVE,North Shore,North Vancouver - District,29,21,8,-123.117097,49.323840999999994
19793,54415.0,EB MARINE DR AT PHILIP AVE,North Shore,North Vancouver - District,19,13,8,-123.112372,49.323817
19794,54416.0,EB MARINE DR AT BRIDGMAN AVE,North Shore,North Vancouver - District,22,10,0,-123.10994699999999,49.323788
19795,54417.0,EB MARINE DR AT PEMBERTON AVE,North Shore,North Vancouver - District,34,18,11,-123.107244,49.323778000000004
19796,54418.0,EB MARINE DR AT LLOYD AVE,North Shore,North Vancouver - District,22,9,6,-123.105298,49.32375
19797,54422.0,NB LILLOOET RD AT MT SEYMOUR PARKWAY,North Shore,North Vancouver - District,8,0,0,-123.02468700000001,49.313087
19798,54428.0,WB MARINE DR AT MACKAY AVE,North Shore,North Vancouver - District,10,5,9,-123.103303,49.323913
19799,54429.0,WB MARINE DR AT LLOYD AVE,North Shore,North Vancouver - District,25,14,7,-123.105534,49.323931
19800,54435.0,WB MARINE DR AT PEMBERTON AVE,North Shore,North Vancouver - District,20,21,11,-123.108455,49.323956
19801,54436.0,WB MARINE DR AT BRIDGMAN AVE,North Shore,North Vancouver - District,24,14,0,-123.11116000000001,49.323979
19802,54437.0,WB MARINE DR AT PHILIP AVE,North Shore,North Vancouver - District,10,10,6,-123.11388999999998,49.323999
19803,54438.0,WB MARINE DR AT BOWSER AVE,North Shore,North Vancouver - District,9,10,9,-123.11661399999998,49.324013
19804,54439.0,WB MARINE DR AT MCGUIRE AVE,North Shore,North Vancouver - District,20,18,12,-123.120746,49.324042999999996
19805,54441.0,WB MARINE DR AT PARK ROYAL NORTH-,North Shore,West Vancouver,135,93,65,-123.138897,49.327102000000004
19806,54450.0,EB W KEITH RD AT BEWICKE AVE,North Shore,North Vancouver - City,41,14,12,-123.090448,49.319928999999995
19807,54451.0,EB W KEITH RD AT DELBRUCK AVE,North Shore,North Vancouver - City,40,0,0,-123.087019,49.3199
19808,54452.0,EB W KEITH RD AT FORBES AVE,North Shore,North Vancouver - City,15,5,5,-123.084432,49.319866
19809,54453.0,NB JONES AVE AT W KEITH RD,North Shore,North Vancouver - City,17,0,0,-123.081636,49.320339000000004
19810,54454.0,EB W 15 ST AT JONES AVE,North Shore,North Vancouver - City,30,8,0,-123.081147,49.322094
19811,54455.0,EB W 15 ST AT MAHON AVE,North Shore,North Vancouver - City,14,0,0,-123.078179,49.322067
19812,54456.0,EB W 15 ST AT CHESTERFIELD AVE,North Shore,North Vancouver - City,39,17,9,-123.074863,49.322025
19813,54457.0,EB E 15 ST AT SAINT GEORGES AVE,North Shore,North Vancouver - City,55,19,16,-123.06878400000001,49.321965000000006
19814,54458.0,EB E 15 ST AT SAINT ANDREWS AVE,North Shore,North Vancouver - City,41,8,0,-123.06541399999999,49.321934000000006
19815,54459.0,EB E 15 ST AT RIDGEWAY AVE,North Shore,North Vancouver - City,8,0,0,-123.062698,49.3219
19816,54460.0,EB E 15 ST AT MOODY AVE,North Shore,North Vancouver - City,0,0,0,-123.059574,49.321869
19817,54461.0,WB E 15 ST AT MOODY AVE,North Shore,North Vancouver - City,13,9,6,-123.060368,49.321996999999996
19818,54462.0,WB E 15 ST AT RIDGEWAY AVE,North Shore,North Vancouver - City,10,6,0,-123.06343500000001,49.322028
19819,54463.0,WB E 15 ST AT SAINT ANDREWS AVE,North Shore,North Vancouver - City,52,30,21,-123.06651200000002,49.322067
19820,54464.0,WB W 15 ST AT LONSDALE AVE,North Shore,North Vancouver - City,371,236,156,-123.072934,49.322138
19821,54465.0,WB W 15 ST AT CHESTERFIELD AVE,North Shore,North Vancouver - City,57,39,32,-123.075947,49.322167
19822,54466.0,WB W 15 ST AT MAHON AVE,North Shore,North Vancouver - City,10,14,7,-123.079052,49.322196999999996
19823,54467.0,SB JONES AVE AT W 15 ST,North Shore,North Vancouver - City,31,14,6,-123.081783,49.321847
19824,54468.0,SB JONES AVE AT W KEITH RD,North Shore,North Vancouver - City,17,11,12,-123.08182,49.320339000000004
